dt,home_loc_nm,age_cd,sex_cd,h0_mov_dist,h1_mov_dist,h0_max_h_dist,h1_max_h_dist
20210412,\N,\N,\N,23951,10463,11425,5966
20210419,충청북도,\N,\N,25531,11552,11713,6509
20210419,충청남도,\N,\N,27087,12329,12386,7014
20210419,제주특별자치도,\N,\N,29454,11505,20131,8959
20210419,전라북도,\N,\N,26115,11704,11698,6300
20210419,전라남도,\N,\N,26860,11748,12996,6742
20210419,인천광역시,\N,\N,23638,9864,11027,5543
20210419,울산광역시,\N,\N,21797,10352,10187,5763
20210419,세종특별자치시,\N,\N,27305,12957,13388,7873
20210419,서울특별시,\N,\N,21225,9243,10896,5680
20210419,부산광역시,\N,\N,21675,9423,10454,5365
20210419,대전광역시,\N,\N,22776,10900,11012,6360
20210419,대구광역시,\N,\N,22800,10535,10174,5489
20210419,광주광역시,\N,\N,23829,11264,10842,6017
20210419,경상북도,\N,\N,25613,11515,11941,6413
20210419,경상남도,\N,\N,24838,10804,11058,5674
20210419,경기도,\N,\N,25269,10628,11753,6050
20210419,강원도,\N,\N,24888,10701,13076,6614
20210419,\N,0,\N,4907,5631,2688,3721
20210419,\N,10,\N,7926,4641,4447,3049
20210419,\N,20,\N,19781,9988,11934,6893
20210419,\N,30,\N,26214,12266,12821,7385
20210419,\N,40,\N,29475,11912,13021,6509
20210419,\N,50,\N,31793,13329,14135,7046
20210419,\N,60,\N,26927,10873,12469,5759
20210419,\N,70,\N,15656,5837,7560,3126
20210419,\N,\N,1,30945,12150,14032,6789
20210419,\N,\N,2,16971,8819,8857,5230
20210419,\N,\N,\N,24053,10507,11479,6020
20210426,충청북도,\N,\N,25147,11062,11519,6544
20210426,충청남도,\N,\N,26768,12034,12280,7446
20210426,제주특별자치도,\N,\N,28244,10898,19464,9026
20210426,전라북도,\N,\N,25876,11043,11883,6368
20210426,전라남도,\N,\N,26237,11374,12792,6947
20210426,인천광역시,\N,\N,23303,9890,10980,5945
20210426,울산광역시,\N,\N,21374,10587,10167,6306
20210426,세종특별자치시,\N,\N,27025,13572,13599,8985
20210426,서울특별시,\N,\N,20904,9290,10898,6137
20210426,부산광역시,\N,\N,21438,9540,10503,5743
20210426,대전광역시,\N,\N,22596,10771,11127,6735
20210426,대구광역시,\N,\N,22443,10285,10097,5579
20210426,광주광역시,\N,\N,23409,10896,10758,6217
20210426,경상북도,\N,\N,25280,11249,12020,6669
20210426,경상남도,\N,\N,24401,10872,10931,5998
20210426,경기도,\N,\N,24922,10775,11719,6640
20210426,강원도,\N,\N,25026,10262,13327,6873
20210426,\N,0,\N,5030,6168,2867,4756
20210426,\N,10,\N,8522,6260,4963,4528
20210426,\N,20,\N,19862,9855,12243,7181
20210426,\N,30,\N,25571,11849,12604,7552
20210426,\N,40,\N,28807,12157,12838,7283
20210426,\N,50,\N,31126,12957,13919,7242
20210426,\N,60,\N,26492,10293,12327,5709
20210426,\N,70,\N,15407,5361,7565,3011
20210426,\N,\N,1,30504,11875,13957,7114
20210426,\N,\N,2,16735,8998,8881,5702
20210426,\N,\N,\N,23712,10456,11453,6418
20210503,충청북도,\N,\N,20757,17810,9927,9743
20210503,충청남도,\N,\N,21782,19027,10827,10935
20210503,제주특별자치도,\N,\N,22097,17332,16204,13348
20210503,전라북도,\N,\N,21108,18227,10091,9590
20210503,전라남도,\N,\N,21360,18276,11073,10313
20210503,인천광역시,\N,\N,18990,15062,9517,8521
20210503,울산광역시,\N,\N,17764,16652,9070,9196
20210503,세종특별자치시,\N,\N,23389,22227,13161,13850
20210503,서울특별시,\N,\N,17370,14556,9941,9180
20210503,부산광역시,\N,\N,17387,14655,8766,8183
20210503,대전광역시,\N,\N,18859,17425,9795,10032
20210503,대구광역시,\N,\N,18268,16523,8439,8428
20210503,광주광역시,\N,\N,19146,17923,9275,9361
20210503,경상북도,\N,\N,21011,18275,10582,10081
20210503,경상남도,\N,\N,19978,17243,9313,8851
20210503,경기도,\N,\N,20875,16721,10839,9699
20210503,강원도,\N,\N,20390,16663,11293,10199
20210503,\N,0,\N,6304,12209,5658,8411
20210503,\N,10,\N,8290,11347,5887,7371
20210503,\N,20,\N,16528,14798,10825,10357
20210503,\N,30,\N,21493,18700,11624,11244
20210503,\N,40,\N,24253,19545,11966,10883
20210503,\N,50,\N,25121,19887,11530,10277
20210503,\N,60,\N,20859,15566,9815,8105
20210503,\N,70,\N,11857,8930,5858,4777
20210503,\N,\N,1,24883,18633,12034,10382
20210503,\N,\N,2,14138,14309,8242,8555
20210503,\N,\N,\N,19582,16500,10163,9480
20210510,충청북도,\N,\N,24928,9822,11396,5801
20210510,충청남도,\N,\N,26006,10363,12115,6381
20210510,제주특별자치도,\N,\N,27464,9655,19500,8561
20210510,전라북도,\N,\N,25669,9753,11833,5659
20210510,전라남도,\N,\N,25917,9386,13291,6114
20210510,인천광역시,\N,\N,23368,8261,11031,4977
20210510,울산광역시,\N,\N,21432,9167,10189,5450
20210510,세종특별자치시,\N,\N,26910,11320,13599,7373
20210510,서울특별시,\N,\N,21173,7838,11078,5203
20210510,부산광역시,\N,\N,21531,7576,10623,4726
20210510,대전광역시,\N,\N,22467,9063,11089,5621
20210510,대구광역시,\N,\N,22480,8702,10258,4843
20210510,광주광역시,\N,\N,23386,8772,10917,5180
20210510,경상북도,\N,\N,25048,9933,12021,5962
20210510,경상남도,\N,\N,24622,9082,11061,5130
20210510,경기도,\N,\N,24994,9029,11780,5445
20210510,강원도,\N,\N,25119,9346,13354,6304
20210510,\N,0,\N,4753,4304,2690,3188
20210510,\N,10,\N,8396,4731,4890,3359
20210510,\N,20,\N,20080,8726,12594,6556
20210510,\N,30,\N,25636,10133,12692,6584
20210510,\N,40,\N,28933,10141,13024,5955
20210510,\N,50,\N,31144,11133,14009,6220
20210510,\N,60,\N,26410,8734,12314,4923
20210510,\N,70,\N,15364,4478,7523,2636
20210510,\N,\N,1,30572,10278,14119,6165
20210510,\N,\N,2,16710,7357,8897,4720
20210510,\N,\N,\N,23733,8837,11542,5452
20210517,충청북도,\N,\N,19716,17042,9297,8992
20210517,충청남도,\N,\N,20827,17678,10047,9626
20210517,제주특별자치도,\N,\N,21549,16953,15639,12642
20210517,전라북도,\N,\N,20358,17453,9634,9021
20210517,전라남도,\N,\N,20308,17085,10507,9430
20210517,인천광역시,\N,\N,18570,14511,9035,7921
20210517,울산광역시,\N,\N,16972,16422,8517,8690
20210517,세종특별자치시,\N,\N,21978,19458,11551,11227
20210517,서울특별시,\N,\N,16834,13838,9281,8270
20210517,부산광역시,\N,\N,16716,14427,8465,7874
20210517,대전광역시,\N,\N,18140,16417,9297,9111
20210517,대구광역시,\N,\N,17449,16195,8193,8223
20210517,광주광역시,\N,\N,18565,17091,9029,8941
20210517,경상북도,\N,\N,19524,17379,9768,9282
20210517,경상남도,\N,\N,19186,16765,8825,8324
20210517,경기도,\N,\N,19936,15792,9759,8680
20210517,강원도,\N,\N,19869,16226,11015,9671
20210517,\N,0,\N,4342,8472,3013,5378
20210517,\N,10,\N,6868,8288,4405,5137
20210517,\N,20,\N,16217,14477,10506,9772
20210517,\N,30,\N,20806,17898,10970,10374
20210517,\N,40,\N,23154,18065,10850,9544
20210517,\N,50,\N,24435,19735,11194,9987
20210517,\N,60,\N,20175,16233,9491,8238
20210517,\N,70,\N,11429,8994,5668,4665
20210517,\N,\N,1,24192,18104,11513,9729
20210517,\N,\N,2,13240,13327,7396,7619
20210517,\N,\N,\N,18787,15747,9481,8688
20210524,충청북도,\N,\N,24426,11626,11236,6422
20210524,충청남도,\N,\N,25430,12100,11920,6971
20210524,제주특별자치도,\N,\N,27534,11488,19271,8985
20210524,전라북도,\N,\N,25283,11720,11549,6288
20210524,전라남도,\N,\N,25225,11739,12419,6674
20210524,인천광역시,\N,\N,22647,9689,10711,5472
20210524,울산광역시,\N,\N,21359,11010,10139,6043
20210524,세종특별자치시,\N,\N,26557,13097,13476,7979
20210524,서울특별시,\N,\N,20365,9028,10683,5572
20210524,부산광역시,\N,\N,21125,9625,10348,5417
20210524,대전광역시,\N,\N,22202,10941,10994,6350
20210524,대구광역시,\N,\N,22243,11111,10205,5748
20210524,광주광역시,\N,\N,22809,11319,10716,6124
20210524,경상북도,\N,\N,24752,11899,11913,6589
20210524,경상남도,\N,\N,24390,11318,10913,5872
20210524,경기도,\N,\N,24350,10504,11561,5989
20210524,강원도,\N,\N,24302,10805,13234,6758
20210524,\N,0,\N,4798,5919,2762,3989
20210524,\N,10,\N,8073,5429,4665,3429
20210524,\N,20,\N,19487,9806,11930,6762
20210524,\N,30,\N,25366,12274,12709,7400
20210524,\N,40,\N,28542,12190,12925,6717
20210524,\N,50,\N,30567,13240,13830,6979
20210524,\N,60,\N,25376,10500,11868,5497
20210524,\N,70,\N,14283,5590,7048,2981
20210524,\N,\N,1,29926,12159,13852,6779
20210524,\N,\N,2,16248,8863,8656,5251
20210524,\N,\N,\N,23175,10532,11287,6025
20210531,충청북도,\N,\N,24286,11649,11053,6467
20210531,충청남도,\N,\N,25345,12073,11698,6961
20210531,제주특별자치도,\N,\N,27101,11223,19097,8765
20210531,전라북도,\N,\N,24890,11589,11303,6259
20210531,전라남도,\N,\N,24815,11787,12316,6799
20210531,인천광역시,\N,\N,22428,9903,10499,5610
20210531,울산광역시,\N,\N,21037,11254,9942,6295
20210531,세종특별자치시,\N,\N,26174,13275,13104,8163
20210531,서울특별시,\N,\N,20080,9307,10416,5770
20210531,부산광역시,\N,\N,20491,9592,9973,5438
20210531,대전광역시,\N,\N,21768,10872,10572,6318
20210531,대구광역시,\N,\N,21855,10667,9868,5667
20210531,광주광역시,\N,\N,22386,11376,10434,6185
20210531,경상북도,\N,\N,24515,11829,11630,6589
20210531,경상남도,\N,\N,23711,11353,10589,5884
20210531,경기도,\N,\N,24199,10747,11335,6161
20210531,강원도,\N,\N,24090,11133,12688,6726
20210531,\N,0,\N,4887,6149,2857,4157
20210531,\N,10,\N,7841,5429,4342,3394
20210531,\N,20,\N,18883,9815,11441,6683
20210531,\N,30,\N,25291,12528,12605,7639
20210531,\N,40,\N,28494,12424,12828,6973
20210531,\N,50,\N,30361,13394,13598,7124
20210531,\N,60,\N,24826,10520,11450,5517
20210531,\N,70,\N,13791,5724,6733,3037
20210531,\N,\N,1,29580,12263,13535,6878
20210531,\N,\N,2,16005,8992,8442,5350
20210531,\N,\N,\N,22875,10648,11020,6123
20210607,충청북도,\N,\N,24732,11611,11371,6543
20210607,충청남도,\N,\N,25792,12044,11984,7024
20210607,제주특별자치도,\N,\N,26647,11027,19093,8796
20210607,전라북도,\N,\N,25351,11312,11493,6163
20210607,전라남도,\N,\N,25521,11615,12704,6880
20210607,인천광역시,\N,\N,22849,9893,10776,5641
20210607,울산광역시,\N,\N,21162,10344,10119,5919
20210607,세종특별자치시,\N,\N,26775,12979,13545,8097
20210607,서울특별시,\N,\N,20391,9141,10659,5702
20210607,부산광역시,\N,\N,20478,8751,10035,5110
20210607,대전광역시,\N,\N,22193,10677,10843,6294
20210607,대구광역시,\N,\N,21649,10430,9871,5534
20210607,광주광역시,\N,\N,22735,11012,10625,6039
20210607,경상북도,\N,\N,24798,11592,11773,6542
20210607,경상남도,\N,\N,23913,10644,10772,5686
20210607,경기도,\N,\N,24534,10623,11556,6114
20210607,강원도,\N,\N,25118,11043,13064,6726
20210607,\N,0,\N,5007,6154,3002,4241
20210607,\N,10,\N,7854,5042,4312,3161
20210607,\N,20,\N,19439,9647,11789,6717
20210607,\N,30,\N,25619,12193,12933,7533
20210607,\N,40,\N,28940,12261,13148,6906
20210607,\N,50,\N,30732,13171,13813,7059
20210607,\N,60,\N,24540,10029,11315,5327
20210607,\N,70,\N,14426,5666,7077,3077
20210607,\N,\N,1,29935,12009,13769,6803
20210607,\N,\N,2,16265,8752,8634,5275
20210607,\N,\N,\N,23187,10401,11235,6049
20210614,충청북도,\N,\N,25291,12060,11628,6882
20210614,충청남도,\N,\N,26225,12499,12333,7480
20210614,제주특별자치도,\N,\N,27200,11720,19635,9818
20210614,전라북도,\N,\N,25654,11948,11835,6724
20210614,전라남도,\N,\N,25850,12319,13239,7361
20210614,인천광역시,\N,\N,23297,10194,11057,5885
20210614,울산광역시,\N,\N,21303,11397,10192,6349
20210614,세종특별자치시,\N,\N,27195,13503,13663,8530
20210614,서울특별시,\N,\N,20860,9623,10988,6073
20210614,부산광역시,\N,\N,20763,9772,10230,5678
20210614,대전광역시,\N,\N,22621,11342,11242,6896
20210614,대구광역시,\N,\N,21978,11210,10049,5997
20210614,광주광역시,\N,\N,23050,11722,10884,6563
20210614,경상북도,\N,\N,25000,12294,11983,7003
20210614,경상남도,\N,\N,24184,11662,10975,6156
20210614,경기도,\N,\N,24997,11037,11783,6395
20210614,강원도,\N,\N,25485,11643,13273,7177
20210614,\N,0,\N,5207,6428,3173,4452
20210614,\N,10,\N,8371,5396,4812,3689
20210614,\N,20,\N,20584,10820,12782,7808
20210614,\N,30,\N,25822,12995,13055,8014
20210614,\N,40,\N,29233,12738,13248,7139
20210614,\N,50,\N,31019,13681,13893,7286
20210614,\N,60,\N,24830,10541,11507,5606
20210614,\N,70,\N,14564,5866,7163,3162
20210614,\N,\N,1,30335,12647,14025,7218
20210614,\N,\N,2,16665,9292,8916,5666
20210614,\N,\N,\N,23585,10991,11502,6452
20210621,충청북도,\N,\N,26017,11741,12230,6823
20210621,충청남도,\N,\N,26798,12309,12796,7333
20210621,제주특별자치도,\N,\N,28832,11370,22103,9977
20210621,전라북도,\N,\N,26561,11846,12720,6711
20210621,전라남도,\N,\N,26914,12256,13551,7279
20210621,인천광역시,\N,\N,23995,10153,11566,5918
20210621,울산광역시,\N,\N,22553,11341,10908,6448
20210621,세종특별자치시,\N,\N,28054,13439,14636,8689
20210621,서울특별시,\N,\N,21769,9523,11811,6162
20210621,부산광역시,\N,\N,21937,9799,11127,5795
20210621,대전광역시,\N,\N,23471,11126,12188,6910
20210621,대구광역시,\N,\N,22903,10827,10716,5888
20210621,광주광역시,\N,\N,24039,12085,11739,6625
20210621,경상북도,\N,\N,26086,12073,12905,7070
20210621,경상남도,\N,\N,25354,11662,11609,6232
20210621,경기도,\N,\N,25773,10857,12387,6394
20210621,강원도,\N,\N,26755,10912,14311,6942
20210621,\N,0,\N,5376,6280,3282,4420
20210621,\N,10,\N,8742,5021,6310,3667
20210621,\N,20,\N,21867,10867,14973,8134
20210621,\N,30,\N,26689,12799,13430,7951
20210621,\N,40,\N,29730,12324,13440,6948
20210621,\N,50,\N,31802,13461,14192,7233
20210621,\N,60,\N,26702,10846,12340,5822
20210621,\N,70,\N,15395,5790,7532,3197
20210621,\N,\N,1,31403,12455,14762,7204
20210621,\N,\N,2,17437,9201,9638,5718
20210621,\N,\N,\N,24505,10848,12231,6470
20210628,충청북도,\N,\N,25867,10401,12062,6113
20210628,충청남도,\N,\N,26857,10775,12732,6715
20210628,제주특별자치도,\N,\N,28393,9315,21035,8893
20210628,전라북도,\N,\N,26289,10156,12411,5952
20210628,전라남도,\N,\N,26737,10201,13578,6496
20210628,인천광역시,\N,\N,23535,8414,11309,5043
20210628,울산광역시,\N,\N,22332,9894,10695,5688
20210628,세종특별자치시,\N,\N,28051,12185,14411,8032
20210628,서울특별시,\N,\N,21330,8018,11630,5356
20210628,부산광역시,\N,\N,21821,8292,10928,5062
20210628,대전광역시,\N,\N,23455,9631,11854,6033
20210628,대구광역시,\N,\N,22753,9671,10588,5290
20210628,광주광역시,\N,\N,25158,9398,11578,5438
20210628,경상북도,\N,\N,26128,10896,12730,6339
20210628,경상남도,\N,\N,25311,10086,11632,5634
20210628,경기도,\N,\N,25337,9335,12152,5634
20210628,강원도,\N,\N,26263,9816,13712,6415
20210628,\N,0,\N,5340,4861,3321,3548
20210628,\N,10,\N,8962,5012,6124,3601
20210628,\N,20,\N,21413,9158,14679,7106
20210628,\N,30,\N,26309,10726,13125,6842
20210628,\N,40,\N,29365,10758,13204,6288
20210628,\N,50,\N,31491,11584,13999,6392
20210628,\N,60,\N,26584,9198,12200,5068
20210628,\N,70,\N,15395,4758,7595,2727
20210628,\N,\N,1,31112,10802,14505,6438
20210628,\N,\N,2,17234,7776,9492,4965
20210628,\N,\N,\N,24257,9307,12029,5710
20210705,충청북도,\N,\N,24478,10716,11235,6090
20210705,충청남도,\N,\N,25404,11227,12009,6610
20210705,제주특별자치도,\N,\N,26374,10548,20206,8642
20210705,전라북도,\N,\N,24004,10723,11373,5919
20210705,전라남도,\N,\N,23058,11071,12280,6465
